time,summary,icon,precipIntensity,precipProbability,precipType,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone,precipAccumulation
2019-10-11 00:00:00,Overcast,cloudy,0.0439,0.15,rain,15.86,15.86,12.15,0.79,1010.5,7.28,15.95,224,1.0,0,16.093,265.1,
2019-10-11 01:00:00,Overcast,cloudy,0.0192,0.12,rain,15.98,15.98,12.31,0.79,1010.3,7.08,15.71,222,0.99,0,16.093,265.3,
2019-10-11 02:00:00,Overcast,cloudy,0.0378,0.15,rain,16.15,16.15,12.94,0.81,1009.7,6.97,15.63,220,0.99,0,16.093,265.6,
2019-10-11 03:00:00,Overcast,cloudy,0.0718,0.21,rain,15.99,15.99,13.06,0.83,1009.4,6.87,15.53,222,0.99,0,16.093,266.0,
2019-10-11 04:00:00,Possible Drizzle,rain,0.1182,0.27,rain,15.88,15.88,13.2,0.84,1009.1,6.83,15.42,223,0.99,0,16.093,266.0,
2019-10-11 05:00:00,Possible Drizzle,rain,0.1606,0.28,rain,15.64,15.64,13.26,0.86,1008.6,6.79,15.14,222,0.99,0,16.093,265.3,
2019-10-11 06:00:00,Possible Drizzle,rain,0.231,0.34,rain,15.47,15.47,13.28,0.87,1008.2,6.83,15.0,218,0.99,0,16.093,263.9,
2019-10-11 07:00:00,Overcast,cloudy,0.0163,0.14,rain,15.82,15.82,13.3,0.85,1007.9,6.61,15.75,213,0.99,0,16.093,261.7,
2019-10-11 08:00:00,Overcast,cloudy,0.0851,0.24,rain,15.77,15.77,13.29,0.85,1007.4,6.89,15.95,213,0.99,0,16.093,261.2,
2019-10-11 09:00:00,Possible Drizzle,rain,0.317,0.5,rain,15.87,15.87,13.37,0.85,1007.0,7.38,16.27,216,0.99,0,13.825,261.3,
2019-10-11 10:00:00,Light Rain,rain,0.5416,0.66,rain,15.97,15.97,13.47,0.85,1006.7,7.67,16.4,219,0.99,1,10.981,261.5,
2019-10-11 11:00:00,Light Rain,rain,0.4976,0.65,rain,15.87,15.87,13.42,0.85,1006.5,7.93,16.6,221,0.99,2,14.197,261.7,
2019-10-11 12:00:00,Possible Drizzle,rain,0.3387,0.61,rain,15.56,15.56,13.22,0.86,1006.3,7.92,16.61,224,0.99,2,16.093,262.2,
2019-10-11 13:00:00,Possible Drizzle,rain,0.1377,0.41,rain,15.66,15.66,13.09,0.85,1006.1,7.41,15.41,219,0.99,2,16.093,260.9,
2019-10-11 14:00:00,Possible Drizzle,rain,0.0994,0.31,rain,16.15,16.15,13.2,0.83,1005.7,7.79,15.9,219,1.0,2,16.093,260.6,
2019-10-11 15:00:00,Possible Drizzle,rain,0.1172,0.33,rain,16.53,16.53,13.09,0.8,1005.3,8.31,16.76,221,1.0,1,13.292,260.1,
2019-10-11 16:00:00,Possible Drizzle,rain,0.2106,0.44,rain,16.36,16.36,13.17,0.81,1005.1,8.54,17.1,222,1.0,1,9.644,259.9,
2019-10-11 17:00:00,Possible Light Rain,rain,0.4222,0.56,rain,16.63,16.63,13.44,0.81,1005.0,8.21,16.8,231,1.0,0,12.665,260.2,
2019-10-11 18:00:00,Possible Light Rain,rain,0.8558,0.64,rain,16.58,16.58,13.81,0.84,1005.2,7.49,16.01,238,1.0,0,16.093,260.8,
2019-10-11 19:00:00,Possible Light Rain,rain,1.0834,0.63,rain,16.21,16.21,13.79,0.86,1005.3,5.89,12.87,233,0.99,0,16.093,264.3,
2019-10-11 20:00:00,Light Rain,rain,0.9535,0.66,rain,15.46,15.46,13.09,0.86,1005.5,4.63,10.77,235,0.99,0,16.093,265.3,
2019-10-11 21:00:00,Light Rain,rain,0.6736,0.67,rain,14.54,14.54,12.0,0.85,1005.7,3.3,8.47,253,0.99,0,16.093,266.1,
2019-10-11 22:00:00,Possible Light Rain,rain,0.5536,0.65,rain,13.81,13.81,11.2,0.84,1005.9,2.41,6.79,253,1.0,0,16.093,267.0,
2019-10-11 23:00:00,Light Rain,rain,0.6067,0.66,rain,13.43,13.43,10.87,0.84,1006.0,2.28,6.12,254,1.0,0,16.093,268.4,
2019-10-12 00:00:00,Light Rain,rain,0.7105,0.67,rain,13.14,13.14,10.71,0.85,1006.1,2.52,6.08,250,0.99,0,16.093,269.8,
2019-10-12 01:00:00,Possible Light Rain,rain,0.593,0.44,rain,12.41,12.41,9.57,0.83,1006.9,3.75,6.53,235,0.99,0,16.093,271.0,
2019-10-12 02:00:00,Possible Drizzle,rain,0.3214,0.44,rain,12.03,12.03,9.55,0.85,1007.0,3.71,6.59,236,0.99,0,16.093,272.1,
2019-10-12 03:00:00,Possible Drizzle,rain,0.1034,0.33,rain,11.73,11.73,9.84,0.88,1007.0,3.42,6.71,242,0.99,0,16.093,272.9,
2019-10-12 04:00:00,Possible Drizzle,rain,0.0743,0.32,rain,11.37,11.37,10.04,0.92,1007.0,3.12,6.73,242,0.99,0,16.093,273.3,
2019-10-12 05:00:00,Possible Drizzle,rain,0.0808,0.33,rain,11.12,11.12,9.94,0.92,1007.1,2.83,6.59,241,1.0,0,16.093,272.5,
2019-10-12 06:00:00,Possible Drizzle,rain,0.1636,0.41,rain,11.02,11.02,9.81,0.92,1007.2,2.55,6.37,236,1.0,0,16.093,271.1,
2019-10-12 07:00:00,Possible Drizzle,rain,0.2885,0.49,rain,11.46,11.46,9.82,0.9,1007.4,2.12,4.86,235,1.0,0,16.093,271.1,
2019-10-12 08:00:00,Possible Light Rain,rain,0.4482,0.58,rain,11.27,11.27,9.9,0.91,1007.8,2.04,4.62,230,1.0,0,16.093,271.0,
2019-10-12 09:00:00,Light Rain,rain,0.6923,0.66,rain,11.2,11.2,10.07,0.93,1008.3,2.07,4.55,224,0.99,0,16.093,271.1,
2019-10-12 10:00:00,Light Rain,rain,0.8654,0.68,rain,11.38,11.38,10.25,0.93,1008.6,2.11,4.53,218,0.99,1,16.093,271.6,
2019-10-12 11:00:00,Possible Light Rain,rain,0.731,0.62,rain,11.74,11.74,10.24,0.91,1008.9,2.09,4.5,213,0.99,2,16.093,272.3,
2019-10-12 12:00:00,Possible Light Rain,rain,0.4687,0.5,rain,12.25,12.25,10.03,0.86,1009.0,2.05,4.52,208,0.98,2,16.093,273.4,
2019-10-12 13:00:00,Possible Drizzle,rain,0.1984,0.45,rain,11.71,11.71,10.43,0.92,1009.4,1.76,2.96,215,0.98,2,16.093,267.7,
2019-10-12 14:00:00,Possible Drizzle,rain,0.1001,0.37,rain,11.87,11.87,10.4,0.91,1009.3,1.88,3.21,204,0.99,2,16.093,268.3,
2019-10-12 15:00:00,Possible Drizzle,rain,0.1164,0.39,rain,11.94,11.94,10.29,0.9,1009.0,2.08,3.8,190,0.99,1,16.093,269.5,
2019-10-12 16:00:00,Possible Drizzle,rain,0.2223,0.47,rain,12.16,12.16,10.41,0.89,1008.7,2.19,4.24,180,0.99,1,16.093,270.4,
2019-10-12 17:00:00,Possible Drizzle,rain,0.2961,0.51,rain,12.3,12.3,10.52,0.89,1008.6,2.22,4.34,172,0.99,0,15.503,270.4,
2019-10-12 18:00:00,Possible Light Rain,rain,0.4192,0.6,rain,12.19,12.19,10.52,0.9,1008.6,2.15,4.3,166,0.99,0,13.263,270.0,
2019-10-12 19:00:00,Possible Light Rain,rain,0.5517,0.62,rain,12.1,12.1,10.37,0.89,1008.6,1.9,3.12,158,0.98,0,16.093,272.2,
2019-10-12 20:00:00,Light Rain,rain,0.7028,0.7,rain,11.96,11.96,10.46,0.91,1008.5,1.79,2.91,145,0.99,0,14.986,271.0,
2019-10-12 21:00:00,Light Rain,rain,0.8471,0.76,rain,11.81,11.81,10.5,0.92,1008.3,1.71,2.78,130,0.99,0,13.302,269.1,
2019-10-12 22:00:00,Light Rain,rain,0.9582,0.81,rain,11.65,11.65,10.48,0.93,1008.0,1.71,2.82,115,0.99,0,13.114,267.7,
2019-10-12 23:00:00,Light Rain,rain,1.0615,0.81,rain,11.57,11.57,10.45,0.93,1007.6,1.81,3.16,101,0.99,0,15.267,267.6,
2019-10-13 00:00:00,Light Rain,rain,1.1201,0.78,rain,11.6,11.6,10.47,0.93,1007.1,2.02,3.66,87,0.99,0,16.093,267.9,
2019-10-13 01:00:00,Light Rain,rain,0.9896,0.74,rain,11.71,11.71,10.59,0.93,1006.4,2.23,4.03,79,0.99,0,16.093,267.9,
2019-10-13 02:00:00,Light Rain,rain,0.5642,0.69,rain,11.49,11.49,10.37,0.93,1006.3,2.41,3.75,43,0.99,0,16.093,267.8,
2019-10-13 03:00:00,Light Rain,rain,0.4886,0.68,rain,11.46,11.46,10.43,0.93,1005.5,2.91,4.72,49,1.0,0,16.093,266.9,
2019-10-13 04:00:00,Light Rain,rain,0.4332,0.67,rain,11.65,11.65,10.74,0.94,1004.7,3.22,5.96,66,1.0,0,16.093,266.4,
2019-10-13 05:00:00,Drizzle,rain,0.3466,0.65,rain,12.15,12.15,11.44,0.95,1003.9,3.1,7.57,96,1.0,0,16.093,265.9,
2019-10-13 06:00:00,Drizzle,rain,0.272,0.65,rain,12.87,12.87,12.35,0.97,1003.1,2.78,9.44,135,1.0,0,16.093,265.7,
2019-10-13 07:00:00,Possible Drizzle,rain,0.0696,0.4,rain,13.53,13.53,13.03,0.97,1002.4,2.64,10.96,153,1.0,0,16.093,266.7,
2019-10-13 08:00:00,Possible Drizzle,rain,0.1074,0.45,rain,14.25,14.25,13.33,0.94,1001.7,3.57,12.43,168,1.0,0,16.093,268.0,
2019-10-13 09:00:00,Possible Drizzle,rain,0.2254,0.53,rain,15.22,15.22,13.53,0.9,1001.0,4.92,13.73,176,1.0,0,16.093,270.1,
2019-10-13 10:00:00,Possible Drizzle,rain,0.3877,0.62,rain,15.93,15.93,13.73,0.87,1000.5,5.98,14.52,183,0.99,1,16.093,271.7,
2019-10-13 11:00:00,Light Rain,rain,0.7005,0.74,rain,16.22,16.22,14.01,0.87,1000.2,6.58,14.43,196,0.99,2,16.093,273.0,
2019-10-13 12:00:00,Light Rain,rain,1.3368,0.81,rain,15.88,15.88,14.07,0.89,1000.2,6.82,13.92,210,1.0,2,16.093,274.1,
2019-10-13 13:00:00,Light Rain,rain,1.7298,0.81,rain,15.52,15.52,13.95,0.9,1000.5,6.98,13.48,222,0.99,2,16.093,275.5,
2019-10-13 14:00:00,Light Rain,rain,1.1184,0.7,rain,15.24,15.24,13.53,0.89,1002.1,6.03,11.65,227,0.99,2,12.6,276.4,
2019-10-13 15:00:00,Possible Drizzle,rain,0.3676,0.54,rain,14.94,14.94,13.11,0.89,1003.0,6.12,11.6,226,0.99,1,16.093,280.8,
2019-10-13 16:00:00,Possible Drizzle,rain,0.1105,0.27,rain,14.87,14.87,12.81,0.87,1004.0,6.09,11.5,226,0.98,1,16.093,284.0,
2019-10-13 17:00:00,Overcast,cloudy,0.0488,0.11,rain,14.39,14.39,11.86,0.85,1005.2,5.93,11.33,235,0.91,0,16.093,284.1,
2019-10-13 18:00:00,Mostly Cloudy,partly-cloudy-day,0.0175,0.06,rain,13.64,13.64,10.72,0.83,1006.8,5.65,11.11,245,0.81,0,16.093,282.9,
2019-10-13 19:00:00,Mostly Cloudy,partly-cloudy-night,0.0051,0.05,rain,13.12,13.12,10.0,0.81,1008.3,4.86,9.82,247,0.74,0,16.093,285.6,
2019-10-13 20:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,12.79,12.79,9.77,0.82,1009.3,4.2,9.27,248,0.78,0,16.093,285.9,
2019-10-13 21:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,12.54,12.54,9.66,0.83,1009.6,3.44,8.75,243,0.83,0,16.093,286.2,
2019-10-13 22:00:00,Overcast,cloudy,0.0,0.0,,12.19,12.19,9.51,0.84,1010.3,2.79,8.09,236,0.88,0,16.093,286.2,
2019-10-13 23:00:00,Overcast,cloudy,0.0,0.0,,11.71,11.71,9.24,0.85,1010.8,2.42,7.26,224,0.91,0,16.093,286.1,
2019-10-14 00:00:00,Overcast,cloudy,0.0,0.0,,11.09,11.09,8.98,0.87,1011.1,2.19,6.33,210,0.93,0,16.093,285.9,
2019-10-14 01:00:00,Overcast,cloudy,0.0,0.0,,10.73,10.73,8.79,0.88,1011.7,2.02,5.04,186,0.95,0,16.093,286.0,
2019-10-14 02:00:00,Overcast,cloudy,0.0,0.0,,11.12,11.12,8.83,0.86,1011.5,1.88,4.62,173,0.97,0,16.093,286.1,
2019-10-14 03:00:00,Overcast,cloudy,0.0,0.0,,10.99,10.99,8.94,0.87,1011.0,1.77,4.49,162,0.99,0,16.093,286.5,
2019-10-14 04:00:00,Overcast,cloudy,0.0,0.0,,11.1,11.1,9.11,0.88,1010.7,1.78,4.57,151,1.0,0,16.093,287.5,
2019-10-14 05:00:00,Overcast,cloudy,0.0052,0.04,rain,11.11,11.11,9.4,0.89,1010.9,2.0,4.88,140,1.0,0,16.093,289.5,
2019-10-14 06:00:00,Overcast,cloudy,0.0358,0.09,rain,11.21,11.21,9.74,0.91,1010.4,2.33,5.41,129,1.0,0,16.093,292.1,
2019-10-14 07:00:00,Possible Drizzle,rain,0.249,0.55,rain,11.45,11.45,10.21,0.92,1010.2,1.98,4.63,117,1.0,0,16.093,292.7,
2019-10-14 08:00:00,Light Rain,rain,0.58,0.72,rain,11.3,11.3,10.27,0.93,1009.8,2.53,5.16,102,1.0,0,13.544,293.2,
2019-10-14 09:00:00,Light Rain,rain,1.1974,0.78,rain,11.23,11.23,10.31,0.94,1009.2,3.23,5.93,82,0.99,0,8.567,293.1,
2019-10-14 10:00:00,Light Rain,rain,1.6363,0.78,rain,11.26,11.26,10.31,0.94,1008.5,3.84,6.84,69,0.99,1,6.735,293.4,
2019-10-14 11:00:00,Light Rain,rain,1.3189,0.78,rain,11.41,11.41,10.29,0.93,1007.8,4.33,8.07,62,0.99,1,10.986,294.6,
2019-10-14 12:00:00,Light Rain,rain,0.7268,0.71,rain,11.44,11.44,9.99,0.91,1006.9,4.7,9.44,59,0.99,2,16.093,296.3,
2019-10-14 13:00:00,Possible Drizzle,rain,0.3882,0.58,rain,11.82,11.82,10.16,0.9,1006.0,4.77,10.31,63,0.99,2,16.093,297.9,
2019-10-14 14:00:00,Possible Drizzle,rain,0.2204,0.41,rain,12.7,12.7,10.05,0.84,1004.9,4.7,11.24,80,1.0,2,16.093,296.9,
2019-10-14 15:00:00,Possible Drizzle,rain,0.2992,0.51,rain,13.27,13.27,11.05,0.86,1003.7,4.47,10.61,89,1.0,1,16.093,298.4,
2019-10-14 16:00:00,Possible Light Rain,rain,0.4724,0.63,rain,14.12,14.12,12.31,0.89,1002.7,4.21,10.11,102,0.99,1,16.093,299.9,
2019-10-14 17:00:00,Light Rain,rain,0.7237,0.72,rain,14.95,14.95,13.4,0.9,1002.2,4.03,10.05,121,0.99,0,15.966,300.9,
2019-10-14 18:00:00,Light Rain,rain,1.0746,0.79,rain,15.55,15.56,14.27,0.92,1001.9,3.8,10.13,142,0.98,0,8.046,302.0,
2019-10-14 19:00:00,Light Rain,rain,1.0162,0.77,rain,15.91,15.98,14.76,0.93,1001.7,4.06,7.91,138,0.99,0,16.093,303.8,
2019-10-14 20:00:00,Light Rain,rain,0.8104,0.75,rain,16.05,16.15,14.98,0.93,1001.4,3.92,8.37,155,0.98,0,16.093,306.1,
2019-10-14 21:00:00,Light Rain,rain,0.5707,0.67,rain,15.91,15.99,14.77,0.93,1001.2,3.81,9.32,173,0.98,0,16.093,308.8,
2019-10-14 22:00:00,Possible Light Rain,rain,0.4173,0.56,rain,15.39,15.42,14.3,0.93,1001.1,3.8,9.96,191,0.97,0,16.093,311.3,
2019-10-14 23:00:00,Possible Drizzle,rain,0.2208,0.39,rain,14.83,14.83,13.49,0.92,1001.2,4.05,9.87,205,0.92,0,16.093,313.4,
2019-10-15 00:00:00,Mostly Cloudy,partly-cloudy-night,0.0603,0.1,rain,14.01,14.01,12.43,0.9,1001.6,4.32,9.5,218,0.86,0,16.093,315.1,
2019-10-15 01:00:00,Overcast,cloudy,0.0146,0.05,rain,13.32,13.32,11.65,0.9,1001.9,4.52,9.09,229,0.95,0,16.093,314.4,
2019-10-15 02:00:00,Overcast,cloudy,0.0,0.0,,12.31,12.31,10.73,0.9,1002.3,4.26,8.93,240,0.96,0,16.093,315.0,
2019-10-15 03:00:00,Overcast,cloudy,0.0,0.0,,11.58,11.58,10.29,0.92,1002.1,4.14,8.73,242,0.98,0,16.093,316.8,
2019-10-15 04:00:00,Overcast,cloudy,0.0,0.0,,11.09,11.09,10.03,0.93,1002.5,3.81,8.03,243,1.0,0,16.093,319.1,
2019-10-15 05:00:00,Overcast,cloudy,0.0111,0.04,rain,10.88,10.88,9.95,0.94,1003.2,2.98,6.3,242,1.0,0,16.093,321.9,
2019-10-15 06:00:00,Overcast,cloudy,0.0644,0.12,rain,11.01,11.01,10.02,0.94,1003.2,1.93,4.08,238,1.0,0,16.093,325.0,
2019-10-15 07:00:00,Overcast,cloudy,0.1095,0.2,rain,11.3,11.3,9.87,0.91,1003.5,1.23,2.78,233,1.0,0,16.093,330.7,
2019-10-15 08:00:00,Overcast,cloudy,0.0601,0.15,rain,11.44,11.44,9.91,0.9,1003.8,1.22,2.46,230,0.94,0,16.093,334.2,
2019-10-15 09:00:00,Mostly Cloudy,partly-cloudy-day,0.0072,0.04,rain,11.89,11.89,10.11,0.89,1004.2,1.64,2.76,230,0.86,0,16.093,337.3,
2019-10-15 10:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,,12.51,12.51,10.45,0.87,1004.0,2.08,3.2,230,0.8,1,16.093,340.3,
2019-10-15 11:00:00,Mostly Cloudy,partly-cloudy-day,0.0054,0.03,rain,13.39,13.39,11.0,0.85,1004.7,2.26,3.49,230,0.84,1,16.093,343.6,
2019-10-15 12:00:00,Overcast,cloudy,0.0499,0.06,rain,14.12,14.12,11.45,0.84,1004.6,2.39,3.94,229,0.9,1,16.093,346.8,
2019-10-15 13:00:00,Overcast,cloudy,0.1006,0.09,rain,14.95,14.95,11.74,0.81,1004.6,2.48,4.21,224,0.89,2,16.093,349.0,
2019-10-15 14:00:00,Mostly Cloudy,partly-cloudy-day,0.0623,0.08,rain,15.4,15.4,11.0,0.75,1004.7,1.4,3.33,240,0.78,1,16.093,351.1,
2019-10-15 15:00:00,Mostly Cloudy,partly-cloudy-day,0.0178,0.06,rain,15.97,15.97,11.34,0.74,1004.5,1.99,4.02,222,0.61,1,16.093,352.4,
2019-10-15 16:00:00,Partly Cloudy,partly-cloudy-day,0.0162,0.06,rain,15.49,15.49,11.68,0.78,1004.3,2.53,4.79,207,0.49,1,16.093,350.1,
2019-10-15 17:00:00,Partly Cloudy,partly-cloudy-day,0.0222,0.06,rain,15.15,15.15,11.55,0.79,1004.5,2.89,5.69,204,0.45,0,16.093,341.5,
2019-10-15 18:00:00,Partly Cloudy,partly-cloudy-day,0.0317,0.06,rain,14.34,14.34,11.22,0.82,1004.8,3.16,6.66,204,0.47,0,16.093,329.6,
2019-10-15 19:00:00,Partly Cloudy,partly-cloudy-night,0.0252,0.05,rain,13.6,13.6,11.21,0.85,1005.5,3.21,7.33,203,0.43,0,16.093,323.0,
2019-10-15 20:00:00,Clear,clear-night,0.0169,0.06,rain,13.13,13.13,11.07,0.87,1005.9,3.34,7.5,208,0.3,0,16.093,318.8,
2019-10-15 21:00:00,Clear,clear-night,0.0,0.0,,12.68,12.68,10.8,0.88,1006.3,3.37,7.46,215,0.1,0,16.093,316.6,
2019-10-15 22:00:00,Clear,clear-night,0.0,0.0,,12.29,12.29,10.47,0.89,1006.4,3.33,7.6,217,0.0,0,16.093,315.4,
2019-10-15 23:00:00,Clear,clear-night,0.0,0.0,,11.76,11.76,9.94,0.89,1006.2,3.06,8.1,205,0.05,0,16.093,314.8,
2019-10-16 00:00:00,Clear,clear-night,0.0,0.0,,11.28,11.28,9.3,0.88,1006.1,2.72,8.79,186,0.18,0,16.093,315.0,
2019-10-16 01:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,11.05,11.05,9.29,0.89,1005.8,2.52,7.63,163,0.34,0,16.093,314.0,
2019-10-16 02:00:00,Partly Cloudy,partly-cloudy-night,0.0514,0.16,rain,11.45,11.45,9.92,0.9,1005.0,2.88,8.82,141,0.56,0,16.093,313.7,
2019-10-16 03:00:00,Possible Drizzle,rain,0.2229,0.3,rain,12.14,12.14,10.86,0.92,1004.0,3.82,10.47,156,0.81,0,16.093,313.4,
2019-10-16 04:00:00,Possible Drizzle,rain,0.3993,0.56,rain,12.87,12.87,11.73,0.93,1003.0,4.6,11.85,168,0.99,0,16.093,313.1,
2019-10-16 05:00:00,Possible Light Rain,rain,0.4065,0.59,rain,13.3,13.3,12.19,0.93,1002.1,5.15,12.87,166,1.0,0,16.093,312.9,
2019-10-16 06:00:00,Possible Light Rain,rain,0.4308,0.59,rain,13.65,13.65,12.49,0.93,1001.2,5.63,13.6,159,0.99,0,13.041,312.6,
2019-10-16 07:00:00,Possible Drizzle,rain,0.3011,0.47,rain,14.13,14.13,13.26,0.94,1000.8,4.57,10.57,164,0.99,0,16.093,312.2,
2019-10-16 08:00:00,Possible Light Rain,rain,0.4537,0.5,rain,14.66,14.67,13.91,0.95,1000.6,4.35,10.24,181,0.99,0,16.093,312.1,
2019-10-16 09:00:00,Possible Light Rain,rain,0.7279,0.51,rain,15.34,15.43,14.64,0.96,1000.7,4.16,9.93,205,1.0,0,16.093,312.1,
2019-10-16 10:00:00,Possible Light Rain,rain,0.8236,0.5,rain,15.49,15.58,14.7,0.95,1000.9,4.11,9.51,228,0.99,1,16.093,312.0,
2019-10-16 11:00:00,Possible Light Rain,rain,0.4744,0.29,rain,15.11,15.11,13.65,0.91,1001.4,4.15,8.7,247,0.96,1,16.093,311.7,
2019-10-16 12:00:00,Overcast,cloudy,0.1153,0.13,rain,14.19,14.19,11.8,0.86,1002.1,4.25,7.77,259,0.93,2,16.093,311.2,
2019-10-16 13:00:00,Overcast,cloudy,0.0159,0.07,rain,13.47,13.47,10.5,0.82,1002.9,4.28,6.9,253,0.91,2,16.093,310.7,
2019-10-16 14:00:00,Overcast,cloudy,0.0,0.0,,13.84,13.84,9.62,0.76,1002.9,3.83,6.13,217,0.93,2,16.093,310.6,
2019-10-16 15:00:00,Overcast,cloudy,0.0,0.0,,13.51,13.51,9.38,0.76,1003.1,3.48,5.89,287,0.96,1,16.093,310.5,
2019-10-16 16:00:00,Overcast,cloudy,0.0,0.0,,13.55,13.55,9.51,0.77,1003.8,3.09,5.6,266,0.99,1,16.093,310.7,
2019-10-16 17:00:00,Overcast,cloudy,0.0,0.0,,12.97,12.97,8.86,0.76,1004.3,2.72,5.12,266,0.98,0,16.093,311.7,
2019-10-16 18:00:00,Overcast,cloudy,0.0,0.0,,12.25,12.25,8.06,0.76,1004.8,2.29,4.59,262,0.98,0,16.093,313.3,
2019-10-16 19:00:00,Overcast,cloudy,0.0,0.0,,11.65,11.65,7.35,0.75,1005.3,1.81,3.93,262,0.98,0,16.093,314.1,
2019-10-16 20:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,11.22,11.22,6.92,0.75,1005.7,1.78,3.79,255,0.78,0,16.093,313.5,
2019-10-16 21:00:00,Partly Cloudy,partly-cloudy-night,0.0051,0.05,rain,10.9,10.9,6.65,0.75,1006.1,1.84,3.86,241,0.49,0,16.093,312.0,
2019-10-16 22:00:00,Clear,clear-night,0.0,0.0,,10.52,10.52,6.61,0.77,1006.5,1.83,3.86,226,0.31,0,16.093,310.7,
2019-10-16 23:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,10.53,10.53,6.85,0.78,1006.9,1.84,3.92,229,0.32,0,16.093,309.8,
2019-10-17 00:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,10.66,10.66,7.23,0.79,1006.9,1.87,4.0,239,0.43,0,16.093,308.9,
2019-10-17 01:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,,10.59,10.59,7.33,0.8,1007.1,1.7,3.22,247,0.56,0,16.093,308.6,
2019-10-17 02:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,10.17,10.17,7.15,0.81,1006.9,1.17,2.92,231,0.69,0,16.093,308.2,
2019-10-17 03:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,9.41,9.41,6.86,0.84,1006.9,1.11,2.59,219,0.85,0,16.093,307.8,
2019-10-17 04:00:00,Overcast,cloudy,0.0,0.0,,8.77,8.77,6.62,0.86,1006.9,1.17,2.45,210,0.94,0,16.093,307.0,
2019-10-17 05:00:00,Overcast,cloudy,0.0,0.0,,8.47,8.47,6.44,0.87,1007.1,1.34,2.51,200,0.94,0,16.093,305.6,
2019-10-17 06:00:00,Overcast,cloudy,0.0,0.0,,8.6,7.98,6.34,0.86,1007.4,1.57,2.76,190,0.94,0,16.093,304.1,
2019-10-17 07:00:00,Overcast,cloudy,0.0051,0.05,rain,9.15,8.32,6.53,0.84,1007.7,1.87,2.78,181,0.89,0,16.093,301.4,
2019-10-17 08:00:00,Mostly Cloudy,partly-cloudy-day,0.0144,0.06,rain,9.72,8.68,7.08,0.84,1007.6,2.23,4.07,180,0.66,0,16.093,301.7,
2019-10-17 09:00:00,Partly Cloudy,partly-cloudy-day,0.0314,0.1,rain,10.6,10.6,7.77,0.83,1007.6,2.61,5.86,182,0.36,0,16.093,303.0,
2019-10-17 10:00:00,Clear,clear-day,0.0516,0.13,rain,11.49,11.49,8.52,0.82,1007.5,2.96,7.28,182,0.18,1,16.093,304.3,
2019-10-17 11:00:00,Clear,clear-day,0.0878,0.19,rain,11.82,11.82,9.08,0.83,1007.2,3.26,7.91,181,0.21,1,16.093,305.7,
2019-10-17 12:00:00,Possible Drizzle,rain,0.1778,0.27,rain,12.04,12.04,9.52,0.85,1006.7,3.56,8.2,180,0.36,2,16.093,307.3,
2019-10-17 13:00:00,Possible Drizzle,rain,0.2577,0.31,rain,12.39,12.39,9.79,0.84,1006.2,3.88,8.48,182,0.51,2,16.093,308.3,
2019-10-17 14:00:00,Possible Drizzle,rain,0.263,0.29,rain,13.14,13.14,8.79,0.75,1005.7,4.82,10.33,179,0.56,2,16.093,310.1,
2019-10-17 15:00:00,Possible Drizzle,rain,0.1569,0.3,rain,13.28,13.28,10.29,0.82,1005.2,5.02,10.63,198,0.57,1,16.093,308.0,
2019-10-17 16:00:00,Partly Cloudy,partly-cloudy-day,0.0836,0.19,rain,14.15,14.15,10.51,0.79,1004.9,4.73,10.75,210,0.54,1,16.093,306.7,
2019-10-17 17:00:00,Partly Cloudy,partly-cloudy-day,0.0386,0.08,rain,15.98,15.98,8.77,0.62,1004.8,5.48,10.7,213,0.48,0,16.093,307.1,
2019-10-17 18:00:00,Partly Cloudy,partly-cloudy-night,0.0113,0.05,rain,15.15,15.15,8.92,0.66,1004.8,4.76,10.51,208,0.38,0,16.093,308.4,
2019-10-17 19:00:00,Clear,clear-night,0.0,0.0,,12.38,12.38,9.72,0.84,1004.4,3.88,8.78,188,0.28,0,16.093,309.7,
2019-10-17 20:00:00,Clear,clear-night,0.0303,0.11,rain,13.24,13.24,8.7,0.74,1004.4,3.42,8.98,178,0.18,0,16.093,308.6,
2019-10-17 21:00:00,Clear,clear-night,0.0,0.0,,12.77,12.77,8.77,0.77,1004.0,3.6,9.54,184,0.06,0,16.093,307.0,
2019-10-17 22:00:00,Clear,clear-night,0.0,0.0,,12.58,12.58,9.0,0.79,1003.8,3.81,10.03,188,0.0,0,16.093,305.7,
2019-10-17 23:00:00,Clear,clear-night,0.0142,0.13,rain,12.47,12.47,9.17,0.8,1003.2,3.78,10.23,188,0.01,0,16.093,305.4,
2019-10-18 00:00:00,Clear,clear-night,0.0385,0.16,rain,12.47,12.47,9.32,0.81,1002.4,3.75,10.35,186,0.07,0,16.093,305.6,
